DRUG_NAME,POTENCY,NET_WEIGHT,DATE_COLLECTED,PURCHASE_PRICE
HEROIN HYDROCHLORIDE,0,0.81,12/1/2005,60
HEROIN HYDROCHLORIDE,0,1.3,12/1/2005,60
HEROIN HYDROCHLORIDE,0,0.85,12/1/2005,80
HEROIN HYDROCHLORIDE,0,0.6,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.28,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.51,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.41,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.53,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.69,12/1/2005,50
HEROIN HYDROCHLORIDE,0,0.9,12/1/2005,50
HEROIN HYDROCHLORIDE,0,0.76,12/1/2005,73
HEROIN HYDROCHLORIDE,0,0.21,12/1/2005,80
HEROIN HYDROCHLORIDE,0,0.76,12/1/2005,100
DIPHENHYDRAMINE HYDROCHLORIDE,0,2,12/1/2005,150
HEROIN HYDROCHLORIDE,0,0.64,12/1/2005,40
HEROIN HYDROCHLORIDE,0,0.32,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.29,12/1/2005,100
HEROIN HYDROCHLORIDE,0,1.7,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.69,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.64,12/1/2005,90
HEROIN HYDROCHLORIDE,0,0.83,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.43,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.38,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.42,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.96,12/1/2005,60
HEROIN HYDROCHLORIDE,0,1.4,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.87,12/1/2005,100
HEROIN HYDROCHLORIDE,0,2.3,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.67,12/1/2005,140
HEROIN HYDROCHLORIDE,0,0.37,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.32,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.82,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.87,12/1/2005,80
HEROIN HYDROCHLORIDE,0,0.91,12/1/2005,80
HEROIN HYDROCHLORIDE,0,1,12/1/2005,80
HEROIN HYDROCHLORIDE,0,1,12/1/2005,80
HEROIN HYDROCHLORIDE,0,0.92,12/1/2005,60
NO DRUG FOUND,0,1.7,12/1/2005,40
HEROIN HYDROCHLORIDE,0,0.98,12/1/2005,80
HEROIN HYDROCHLORIDE,0,0.87,12/1/2005,60
HEROIN HYDROCHLORIDE,0,1.1,12/1/2005,50
HEROIN HYDROCHLORIDE,0,1.6,12/1/2005,200
HEROIN HYDROCHLORIDE,0,0.92,12/1/2005,80
"HEROIN, SALT UNDETERMINED",0,1.7,12/1/2005,150
NO DRUG FOUND,0,1.1,12/1/2005,150
HEROIN HYDROCHLORIDE,0,0.75,12/1/2005,55
HEROIN HYDROCHLORIDE,0,1.6,12/1/2005,50
HEROIN HYDROCHLORIDE,0,0.071,12/1/2005,6.9
HEROIN HYDROCHLORIDE,0,0.26,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.35,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.47,12/1/2005,100
HEROIN HYDROCHLORIDE,0,1.6,12/1/2005,100
HEROIN HYDROCHLORIDE,0,4.8,12/1/2005,100
HEROIN HYDROCHLORIDE,0,1,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.09,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.2,12/1/2005,100
HEROIN HYDROCHLORIDE,0,2.5,12/1/2005,100
HEROIN HYDROCHLORIDE,0,1,12/1/2005,40
HEROIN HYDROCHLORIDE,0,0.82,12/1/2005,40
HEROIN HYDROCHLORIDE,0,0.06,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.09,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.98,12/1/2005,36
HEROIN HYDROCHLORIDE,0,1.2,12/1/2005,50
HEROIN HYDROCHLORIDE,0,0.54,12/1/2005,140
HEROIN HYDROCHLORIDE,0,0.31,12/1/2005,150
HEROIN HYDROCHLORIDE,0,0.32,12/1/2005,130
HEROIN HYDROCHLORIDE,0,0.33,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.24,12/1/2005,75
DIPHENHYDRAMINE HYDROCHLORIDE,0,1.4,12/1/2005,150
DIPHENHYDRAMINE HYDROCHLORIDE,0,1.6,12/1/2005,150
HEROIN HYDROCHLORIDE,0,2.7,12/1/2005,100
HEROIN HYDROCHLORIDE,0,2.4,12/1/2005,100
HEROIN HYDROCHLORIDE,0,1.7,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.24,12/1/2005,20
HEROIN HYDROCHLORIDE,0,0.34,12/1/2005,20
HEROIN HYDROCHLORIDE,0,0.11,12/1/2005,6.9
HEROIN HYDROCHLORIDE,0,0.39,12/1/2005,20
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
HEROIN HYDROCHLORIDE,0,4,12/1/2005,0
COCAINE HYDROCHLORIDE,85,15980,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.8,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,2.4,12/1/2005,0
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.74,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.2,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.91,12/1/2005,
HEROIN HYDROCHLORIDE,61.6,6.9,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3.3,12/1/2005,
HEROIN HYDROCHLORIDE,63,1260,12/1/2005,
HEROIN HYDROCHLORIDE,0,2.5,12/1/2005,0
"HEROIN, SALT UNDETERMINED",12,654.7,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.29,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.25,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.017,12/1/2005,60
HEROIN HYDROCHLORIDE,0,0.37,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.21,12/1/2005,13
HEROIN HYDROCHLORIDE,0,0.4,12/1/2005,14
HEROIN HYDROCHLORIDE,0,0.1,12/1/2005,30
HEROIN HYDROCHLORIDE,0,0.08,12/1/2005,25
HEROIN HYDROCHLORIDE,0,0.47,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.45,12/1/2005,80
HEROIN HYDROCHLORIDE,0,0.24,12/1/2005,80
HEROIN HYDROCHLORIDE,0,0.62,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.82,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.82,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.8,12/1/2005,60
HEROIN HYDROCHLORIDE,0,0.15,12/1/2005,100
HEROIN HYDROCHLORIDE,0,0.14,12/1/2005,100
DIPHENHYDRAMINE HYDROCHLORIDE,0,1.9,12/1/2005,150
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.9,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.36,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
"HEROIN, SALT UNDETERMINED",20,3.1,12/1/2005,1200
"HEROIN, SALT UNDETERMINED",21,5.5,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.8,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.89,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.96,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.9,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.96,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.85,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.8,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
COCAINE HYDROCHLORIDE,76,38970,12/1/2005,
HEROIN HYDROCHLORIDE,0,2.5,12/1/2005,0
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.2,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.92,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
COCAINE HYDROCHLORIDE,88,19030,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,76,26990,12/1/2005,
COCAINE HYDROCHLORIDE,85,51970,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.4,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.2,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.97,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,0
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.2,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,0
HEROIN HYDROCHLORIDE,0,1.4,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.92,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.5,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.94,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.99,12/1/2005,0
HEROIN HYDROCHLORIDE,0,0.99,12/1/2005,0
HEROIN HYDROCHLORIDE,0,2.4,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,9.8,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,9.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,10,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,10,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,9.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3.2,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3.1,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.92,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.95,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.94,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.8,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3.3,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.96,12/1/2005,
HEROIN HYDROCHLORIDE,0,1.1,12/1/2005,
HEROIN HYDROCHLORIDE,0,1.4,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.92,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,73,15880,12/1/2005,
COCAINE HYDROCHLORIDE,91,19860,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,86,10530,12/1/2005,
COCAINE HYDROCHLORIDE,89,22910,12/1/2005,
HEROIN HYDROCHLORIDE,59,848.1,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,90,1780,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.86,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,6.1,7.2,12/1/2005,400
HEROIN HYDROCHLORIDE,48,125.4,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.99,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.91,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.8,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.92,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.92,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.93,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.91,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.81,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.96,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.94,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.2,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99,8488,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.96,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.86,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.86,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.81,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,83,21000,12/1/2005,
COCAINE HYDROCHLORIDE,90,23120,12/1/2005,
HEROIN HYDROCHLORIDE,60,1057,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.89,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99,7384,12/1/2005,
LEVMETHAMPHETAMINE HYDROCHLORIDE,94,1315,12/1/2005,
LEVMETHAMPHETAMINE HYDROCHLORIDE,95,1313,12/1/2005,
LEVMETHAMPHETAMINE HYDROCHLORIDE,96,1316,12/1/2005,
LEVMETHAMPHETAMINE HYDROCHLORIDE,94,1308,12/1/2005,
LEVMETHAMPHETAMINE HYDROCHLORIDE,94,1311,12/1/2005,
COCAINE HYDROCHLORIDE,75,551.1,12/1/2005,
LEVMETHAMPHETAMINE HYDROCHLORIDE,92,18400,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99,21880,12/1/2005,
"HEROIN, SALT UNDETERMINED",12,8.7,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99,13710,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,97,8057,12/1/2005,
COCAINE HYDROCHLORIDE,90,14930,12/1/2005,
HEROIN HYDROCHLORIDE,71,1509,12/1/2005,
HEROIN HYDROCHLORIDE,68,843.7,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,0
METHAMPHETAMINE SIGNATURE,0,2.8,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.95,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,69,632.1,12/1/2005,
HEROIN HYDROCHLORIDE,60,248,12/1/2005,
HEROIN HYDROCHLORIDE,25,10.1,12/1/2005,850
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",75,14630,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,0
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,0
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,2.3,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.94,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.95,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,89,52530,12/1/2005,
COCAINE HYDROCHLORIDE,84,430300,12/1/2005,
COCAINE HYDROCHLORIDE,87,54980,12/1/2005,
COCAINE HYDROCHLORIDE,84,43170,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,96,6233,12/1/2005,
COCAINE HYDROCHLORIDE,71,19910,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
HEROIN HYDROCHLORIDE,0,0.95,12/1/2005,
HEROIN HYDROCHLORIDE,0,1,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",12,105.7,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.9,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.94,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.96,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.2,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.99,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.2,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1.1,12/1/2005,
NO ANALYSIS,0,0.001,12/1/2005,
COCAINE HYDROCHLORIDE,83,49000,12/1/2005,
HEROIN HYDROCHLORIDE,52,19.8,12/1/2005,3000
COCAINE HYDROCHLORIDE,85,15000,12/1/2005,
LEVMETHAMPHETAMINE HYDROCHLORIDE,95,2963,12/1/2005,
HEROIN HYDROCHLORIDE,70,2454,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,3,12/1/2005,0
"METHAMPHETAMINE, ISOMER &SALT (0) UNDETERMINED/NOT REPORTED",23,2256,12/1/2005,
"METHAMPHETAMINE, ISOMER &SALT (0) UNDETERMINED/NOT REPORTED",16,2697,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,98,988.7,12/1/2005,
HEROIN HYDROCHLORIDE,70,1386,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,90,557.8,12/1/2005,
COCAINE HYDROCHLORIDE,85,20030,12/1/2005,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,97,4851,12/1/2005,
HEROIN HYDROCHLORIDE,0,1.5,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.9,12/1/2005,
METHAMPHETAMINE SIGNATURE,0,2.8,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.97,12/1/2005,
COCAINE HYDROCHLORIDE,0,0.98,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
COCAINE HYDROCHLORIDE,0,1,12/1/2005,
